Class	Order	Family	Genus	species	Genus_species	Gaspar_code	Size_cm	Geo_range	Diet_level	Home_range	Activity	Level_water	Schooling
actinopterygii_(ray-finned_fishes)	perciformes	gobiidae	gobulus	hancocki	gobulus_hancocki	46878	2,5	10	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	gobiidae	gobulus	myersi	gobulus_myersi	3879	15	10	OM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	labridae	gomphosus	caeruleus	gomphosus_caeruleus	7744	30	35	IM	Mob	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	labridae	gomphosus	varius	gomphosus_varius	5626	30	80	IM	Mob	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	cheilodactylidae	goniistius	plessisi	goniistius_plessisi	24447	43	5	IM	VMob	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	cheilodactylidae	goniistius	vestitus	goniistius_vestitus	14413	35		IM	VMob	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	cheilodactylidae	goniistius	vittatus	goniistius_vittatus	7483	41	2	IM	VMob	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	gonioplectrus	hispanus	gonioplectrus_hispanus	3323	30	13	IM	Mob	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	gonorynchiformes	gonorynchidae	gonorynchus	greyi	gonorynchus_greyi	12749	50	14	IM	Mob	Night	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	anguilliformes	congridae	gorgasia	barnesi	gorgasia_barnesi	55163	121	10	PK	Sed	Day	Bottom	MedG
actinopterygii_(ray-finned_fishes)	anguilliformes	congridae	gorgasia	galzini	gorgasia_galzini	55050	53	11	PK	Sed	Day	Bottom	LargeG
actinopterygii_(ray-finned_fishes)	anguilliformes	congridae	gorgasia	hawaiiensis	gorgasia_hawaiiensis	25322	59,8	1	PK	Sed	Day	Bottom	LargeG
actinopterygii_(ray-finned_fishes)	anguilliformes	congridae	gorgasia	maculata	gorgasia_maculata	23013	70	23	PK	Sed	Day	Bottom	LargeG
actinopterygii_(ray-finned_fishes)	anguilliformes	congridae	gorgasia	naeocepaea	gorgasia_naeocepaea	55165	30,4	3	PK	Sed	Day	Bottom	LargeG
actinopterygii_(ray-finned_fishes)	anguilliformes	congridae	gorgasia	preclara	gorgasia_preclara	12704	40	16	PK	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	anguilliformes	congridae	gorgasia	thamani	gorgasia_thamani	63426	118,58	1	PK	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	gobiidae	gorogobius	nigricinctus	gorogobius_nigricinctus	22768	4	3	IM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	gracila	albomarginata	gracila_albomarginata	6477	40	64	FC	VMob	Day	Low	Sol
actinopterygii_(ray-finned_fishes)	perciformes	gobiidae	grallenia	lipi	grallenia_lipi	63714	1,55	4	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	grammatidae	gramma	brasiliensis	gramma_brasiliensis	50455	6,550000191	9	IM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	pleuronectiformes	bothidae	grammatobothus	polyophthalmus	grammatobothus_polyophthalmus	6638	21	27	IM	Mob	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	callanthiidae	grammatonotus	surugaensis	grammatonotus_surugaensis	23433	8	3	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	scombridae	grammatorcynus	bicarinatus	grammatorcynus_bicarinatus	103	112	17	FC	VMob	Both	High	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	scombridae	grammatorcynus	bilineatus	grammatorcynus_bilineatus	104	100	54	FC	VMob	Both	High	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	grammistes	sexlineatus	grammistes_sexlineatus	4925	30	91	FC	Sed	Night	Low	Sol
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	grammistops	ocellatus	grammistops_ocellatus	7315	10,7	37	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	ophidiiformes	bythitidae	grammonus	claudei	grammonus_claudei	3124	10	5	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	ophidiiformes	bythitidae	grammonus	diagrammus	grammonus_diagrammus	3125	20,29999924	12	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	ophidiiformes	bythitidae	grammonus	longhursti	grammonus_longhursti	9002	10,60000038	3	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	ophidiiformes	bythitidae	grammonus	nagaredai	grammonus_nagaredai	m-6534b-g	82	1	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	ophidiiformes	bythitidae	grammonus	waikiki	grammonus_waikiki	57330	5,2	1	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	microdesmidae	gunnellichthys	copleyi	gunnellichthys_copleyi	59623	2,5	7	PK	Sed	Day	Low	Pair
actinopterygii_(ray-finned_fishes)	perciformes	microdesmidae	gunnellichthys	curiosus	gunnellichthys_curiosus	12677	12	37	PK	Sed	Day	Low	Pair
actinopterygii_(ray-finned_fishes)	perciformes	microdesmidae	gunnellichthys	monostigma	gunnellichthys_monostigma	12678	15	49	PK	Sed	Day	Low	Pair
actinopterygii_(ray-finned_fishes)	perciformes	microdesmidae	gunnellichthys	pleurotaenia	gunnellichthys_pleurotaenia	7587	12	28	PK	Sed	Day	Low	Pair
actinopterygii_(ray-finned_fishes)	perciformes	microdesmidae	gunnellichthys	viridescens	gunnellichthys_viridescens	13769	12	25	PK	Sed	Day	Low	Pair
actinopterygii_(ray-finned_fishes)	perciformes	apogonidae	gymnapogon	africanus	gymnapogon_africanus	16890	5	5	PK	Sed	Night	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	apogonidae	gymnapogon	philippinus	gymnapogon_philippinus	5786	5	16	PK	Sed	Night	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	apogonidae	gymnapogon	urospilotus	gymnapogon_urospilotus	5787	2,7	33	PK	Sed	Night	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	apogonidae	gymnapogon	vanderbilti	gymnapogon_vanderbilti	59175	1,87	3	PK	Sed	Night	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	caesionidae	gymnocaesio	gymnoptera	gymnocaesio_gymnoptera	929	18	41	PK	VMob	Day	High	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	lethrinidae	gymnocranius	audleyi	gymnocranius_audleyi	1835	40	4	IM	Mob	Night	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	lethrinidae	gymnocranius	elongatus	gymnocranius_elongatus	8084	35	46	IM	Mob	Night	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	lethrinidae	gymnocranius	euanus	gymnocranius_euanus	1837	45	31	IM	Mob	Night	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	lethrinidae	gymnocranius	frenatus	gymnocranius_frenatus	1838	35	15	IM	Mob	Night	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	lethrinidae	gymnocranius	grandoculis	gymnocranius_grandoculis	1834	80	80	IM	Mob	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	lethrinidae	gymnocranius	griseus	gymnocranius_griseus	1833	35	47	IM	Mob	Night	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	lethrinidae	gymnocranius	microdon	gymnocranius_microdon	1839	45	20	IM	Mob	Night	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnomuraena	zebra	gymnomuraena_zebra	7880	150	92	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	scombridae	gymnosarda	unicolor	gymnosarda_unicolor	106	247,9802	92	FC	VMob	Both	High	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	afer	gymnothorax_afer	9032	100	6	FC	Sed	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	albimarginatus	gymnothorax_albimarginatus	52889	100	22	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	angusticeps	gymnothorax_angusticeps	58578	51	5	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	annasona	gymnothorax_annasona	12821	55,3	4	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	annulatus	gymnothorax_annulatus	50659	50,1	8	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	atolli	gymnothorax_atolli	58579	20,6	6	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	australicola	gymnothorax_australicola	27690	37,5	7	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	bacalladoi	gymnothorax_bacalladoi	58580	34,70000076	3	IM	Sed	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	bathiphylus	gymnothorax_bathiphylus	55070	76,4		FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	berndti	gymnothorax_berndti	7459	100		FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	breedeni	gymnothorax_breedeni	7881	100	23	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	buroensis	gymnothorax_buroensis	6493	35	83	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	castaneus	gymnothorax_castaneus	13782	150	17	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	chilospilus	gymnothorax_chilospilus	5390	50,5	72	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	cribroris	gymnothorax_cribroris	10715	75	6	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	dorsalis	gymnothorax_dorsalis	58586	82,2	4	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	dovii	gymnothorax_dovii	13783	170	17	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	elegans	gymnothorax_elegans	23130	64,69999695		FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	enigmaticus	gymnothorax_enigmaticus	6494	58	59	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	eurostus	gymnothorax_eurostus	6662	60	46	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	favagineus	gymnothorax_favagineus	5391	300	53	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	fimbriatus	gymnothorax_fimbriatus	6495	80	64	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	flavimarginatus	gymnothorax_flavimarginatus	5392	240	105	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	flavoculus	gymnothorax_flavoculus	27310	40,7	5	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	formosus	gymnothorax_formosus	58588	90,8	4	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	funebris	gymnothorax_funebris	7546	250	23	FC	Sed	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	fuscomaculatus	gymnothorax_fuscomaculatus	6496	20	50	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	gracilicauda	gymnothorax_gracilicauda	6497	32	26	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	griseus	gymnothorax_griseus	8058	65	21	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	hepaticus	gymnothorax_hepaticus	6498	100	7	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	herrei	gymnothorax_herrei	7491	25	21	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	isingteena	gymnothorax_isingteena	58603	180	25	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	javanicus	gymnothorax_javanicus	6380	300	94	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	johnsoni	gymnothorax_johnsoni	7882	130	13	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	kidako	gymnothorax_kidako	10143	91,5	14	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	kontodontos	gymnothorax_kontodontos	58597	180	17	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	mareei	gymnothorax_mareei	9034	40	4	IM	Sed	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	margaritophorus	gymnothorax_margaritophorus	5393	70	70	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	marshallensis	gymnothorax_marshallensis	14685	18	11	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	melatremus	gymnothorax_melatremus	7284	26	73	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	meleagris	gymnothorax_meleagris	5394	120	80	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	microstictus	gymnothorax_microstictus	58598	21,3	7	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	miliaris	gymnothorax_miliaris	1103	70	27	IM	Sed	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	minor	gymnothorax_minor	50666	54,5	14	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	moluccensis	gymnothorax_moluccensis	27334	45	15	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	monochrous	gymnothorax_monochrous	7285	80	40	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	monostigma	gymnothorax_monostigma	14688	44	23	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	mordax	gymnothorax_mordax	2613	152	3	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	moringa	gymnothorax_moringa	7547	200	32	FC	Sed	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	nasuta	gymnothorax_nasuta	55062	73,9	5	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	neglectus	gymnothorax_neglectus	10145	120	6	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	nubilus	gymnothorax_nubilus	12822	53,5	5	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	nudivomer	gymnothorax_nudivomer	7465	180	34	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	obesus	gymnothorax_obesus	24383	180		FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	panamensis	gymnothorax_panamensis	13786	70	22	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	phasmatodes	gymnothorax_phasmatodes	7884	46	25	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	philippinus	gymnothorax_philippinus	7490	60	5	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	pictus	gymnothorax_pictus	6395	140	94	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	pikei	gymnothorax_pikei	53023	77	15	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	pindae	gymnothorax_pindae	7447	39	49	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	polygonius	gymnothorax_polygonius	9035	84	13	IM	Sed	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	porphyreus	gymnothorax_porphyreus	27501	34,6	15	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	prismodon	gymnothorax_prismodon	57860	49,7	4	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	pseudoherrei	gymnothorax_pseudoherrei	58593	30	14	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	pseudothyrsoideus	gymnothorax_pseudothyrsoideus	5395	80	21	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	punctatofasciatus	gymnothorax_punctatofasciatus	27341	50,5	6	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	punctatus	gymnothorax_punctatus	27325	90	8	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	reevesii	gymnothorax_reevesii	10159	60	10	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	reticularis	gymnothorax_reticularis	10160	60	18	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	richardsonii	gymnothorax_richardsonii	6579	32	57	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	robinsi	gymnothorax_robinsi	51788	18,2	9	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	rueppellii	gymnothorax_rueppellii	5396	80		FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	saxicola	gymnothorax_saxicola	2616	60		FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	steindachneri	gymnothorax_steindachneri	7464	91	3	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	thyrsoideus	gymnothorax_thyrsoideus	8252	65	64	IM	Sed	Night	Bottom	Pair
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	undulatus	gymnothorax_undulatus	4905	150	95	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	unicolor	gymnothorax_unicolor	1730	100	11	FC	Sed	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	vicinus	gymnothorax_vicinus	7548	122	29	FC	Sed	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	gymnothorax	zonipectis	gymnothorax_zonipectis	5397	50	63	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	haemulidae	haemulon	album	haemulon_album	1126	79	15	IM	Mob	Both	Low	Pair
actinopterygii_(ray-finned_fishes)	perciformes	haemulidae	haemulon	aurolineatum	haemulon_aurolineatum	1128	25	26	IM	Mob	Both	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	haemulidae	haemulon	carbonarium	haemulon_carbonarium	1131	36	13	IM	Mob	Both	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	haemulidae	haemulon	chrysargyreum	haemulon_chrysargyreum	1134	23	12	IM	Mob	Both	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	haemulidae	haemulon	flaviguttatum	haemulon_flaviguttatum	13707	42	13	IM	VMob	Night	Bottom	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	haemulidae	haemulon	flavolineatum	haemulon_flavolineatum	1135	30	16	IM	Mob	Both	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	haemulidae	haemulon	maculicauda	haemulon_maculicauda	8317	30	14	IM	VMob	Night	Bottom	MedG
actinopterygii_(ray-finned_fishes)	perciformes	haemulidae	haemulon	melanurum	haemulon_melanurum	1138	33	14	IM	Mob	Both	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	haemulidae	haemulon	parra	haemulon_parra	1139	41,20000076	21	IM	Mob	Both	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	haemulidae	haemulon	sciurus	haemulon_sciurus	1141	46	17	IM	Mob	Both	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	haemulidae	haemulon	scudderii	haemulon_scudderii	13717	35	11	IM	VMob	Night	Bottom	MedG
actinopterygii_(ray-finned_fishes)	perciformes	haemulidae	haemulon	sexfasciatum	haemulon_sexfasciatum	13718	71	13	IM	VMob	Night	Bottom	MedG
actinopterygii_(ray-finned_fishes)	syngnathiformes	syngnathidae	halicampus	boothae	halicampus_boothae	12773	17,5	13	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	syngnathiformes	syngnathidae	halicampus	brocki	halicampus_brocki	6009	12	29	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	syngnathiformes	syngnathidae	halicampus	dunckeri	halicampus_dunckeri	5974	15	29	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	syngnathiformes	syngnathidae	halicampus	edmondsoni	halicampus_edmondsoni	46134	9,4	1	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	syngnathiformes	syngnathidae	halicampus	grayi	halicampus_grayi	7727	20	36	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	syngnathiformes	syngnathidae	halicampus	macrorhynchus	halicampus_macrorhynchus	10225	18	23	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	syngnathiformes	syngnathidae	halicampus	marquesensis	halicampus_marquesensis	46135	7	2	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	syngnathiformes	syngnathidae	halicampus	mataafae	halicampus_mataafae	5975	14	45	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	syngnathiformes	syngnathidae	halicampus	nitidus	halicampus_nitidus	5976	7,3	28	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	syngnathiformes	syngnathidae	halicampus	spinirostris	halicampus_spinirostris	46136	12	18	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	labridae	halichoeres	adustus	halichoeres_adustus	13837	12,5	4	IM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	halichoeres	argus	halichoeres_argus	4857	12	35	IM	Mob	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	halichoeres	bathyphilus	halichoeres_bathyphilus	3659	23	4	IM	Mob	Day	Low	Sol
actinopterygii_(ray-finned_fishes)	perciformes	labridae	halichoeres	bicolor	halichoeres_bicolor	53816	12	14	IM	Mob	Day	Bottom	Sol
